-0.290012,0.000500
-0.225580,0.000771
-0.110187,-0.003390
0.086994,-0.001989
0.307327,0.005470
0.528956,0.006636
0.763043,0.005198
1.008808,0.007597
1.258113,0.011901
1.507607,0.027794
1.756630,0.046865
1.766627,0.047146
1.777072,0.046918
1.787319,0.046186
1.800451,0.044638
1.876012,0.034418
2.059144,0.012302
2.214003,0.001032
2.418239,-0.004237
2.642617,-0.000744
2.882927,0.001141
3.130655,-0.006849
3.380619,-0.002640
3.630088,0.013651
3.640087,0.013815
3.650112,0.013479
3.660133,0.012643
3.670578,0.011255
3.690803,0.007723
3.826809,-0.016789
4.027310,-0.047727
4.045077,-0.049566
4.078856,-0.051379
4.256716,-0.052447
4.442693,-0.044276
4.670495,-0.035740
4.889377,-0.036942
5.123311,-0.047470
5.369951,-0.057117
5.619218,-0.059492
5.868807,-0.071755
6.118267,-0.088174
6.368163,-0.095403
6.383814,-0.096626
6.393734,-0.097903
6.403579,-0.099674
6.413328,-0.101935
6.422969,-0.104683
6.432621,-0.107961
6.443708,-0.112320
6.499360,-0.135368
6.595823,-0.173343
6.777340,-0.242821
6.973918,-0.307494
7.188883,-0.369210
7.258506,-0.392838
7.277051,-0.400147
7.286410,-0.404373
7.296950,-0.409704
7.326088,-0.425732
7.411689,-0.472584
7.560383,-0.552016
7.768051,-0.662342
7.988875,-0.771428
8.213671,-0.880117
8.435161,-0.996015
8.647320,-1.117533
8.809931,-1.217813
8.986182,-1.336541
9.000395,-1.347185
9.021800,-1.364919
9.090911,-1.421690
9.194785,-1.504304
9.370219,-1.646481
9.429526,-1.689872
9.454798,-1.706504
9.611905,-1.801636
9.746003,-1.887449
9.887695,-1.977259
10.098896,-2.101311
10.308440,-2.231018
10.316697,-2.236718
10.474945,-2.339646
10.565833,-2.397495
10.752503,-2.521756
10.943862,-2.648047
11.149590,-2.779574
11.359882,-2.912750
11.577498,-3.035809
11.798375,-3.152729
11.806974,-3.157833
11.815331,-3.163375
11.823408,-3.169332
11.831358,-3.175822
11.840961,-3.184412
11.892513,-3.232270
11.980566,-3.311047
12.135697,-3.445316
12.184925,-3.483839
12.213561,-3.504049
12.362788,-3.599047
12.526972,-3.702756
12.571427,-3.727870
12.731783,-3.824977
12.882275,-3.907048
12.971360,-3.961405
13.013857,-3.990171
13.037849,-4.007961
13.132662,-4.077252
13.294426,-4.192928
13.471118,-4.310130
13.654171,-4.424320
13.837961,-4.548966
14.021308,-4.680354
14.213057,-4.805076
14.420378,-4.936099
14.626478,-5.071456
14.832221,-5.213263
15.030744,-5.365210
15.038383,-5.371664
15.046784,-5.378072
15.125320,-5.431988
15.273545,-5.523599
15.356045,-5.569065
15.515846,-5.664181
15.650777,-5.736619
15.677808,-5.752902
15.691881,-5.762352
15.701346,-5.769386
15.735750,-5.796720
15.853198,-5.888502
15.980937,-5.981005
16.177877,-6.119051
16.375065,-6.245088
16.586070,-6.367504
16.797679,-6.500624
17.004747,-6.633318
17.220944,-6.758847
17.229429,-6.764299
17.241377,-6.772847
17.250352,-6.779939
17.272737,-6.798839
17.375272,-6.884695
17.526244,-7.005823
17.698945,-7.131391
17.776377,-7.182045
17.898734,-7.257135
18.104286,-7.374195
18.161161,-7.410424
18.299938,-7.506974
18.354486,-7.546411
18.529866,-7.675312
18.704399,-7.792218
18.882222,-7.902514
19.059373,-8.020125
19.236278,-8.140461
19.429038,-8.259581
19.632352,-8.378892
19.820400,-8.495703
20.021746,-8.624002
20.235723,-8.751423
20.443862,-8.889908
20.451913,-8.895863
20.460329,-8.901460
20.469008,-8.906626
20.478551,-8.911678
20.489550,-8.916814
20.503794,-8.922617
20.529331,-8.931561
20.579478,-8.946357
20.652232,-8.963927
20.700474,-8.973053
20.759057,-8.981137
20.868988,-8.990769
20.955542,-8.994011
21.007392,-8.993366
21.086389,-8.988450
21.185404,-8.977307
21.257048,-8.965604
21.318277,-8.952447
21.382057,-8.935373
21.484698,-8.902359
21.563379,-8.872640
21.619990,-8.847975
21.697410,-8.809574
21.778233,-8.764329
21.856972,-8.715002
21.955163,-8.646467
22.013213,-8.601508
22.062352,-8.559440
22.139339,-8.486609
22.203610,-8.419452
22.240665,-8.376650
22.289085,-8.314754
22.347576,-8.231815
22.371358,-8.194239
22.441094,-8.071655
22.530229,-7.895052
22.607992,-7.721757
22.679252,-7.547694
22.749519,-7.363883
22.812557,-7.202045
22.893531,-6.976402
22.896434,-6.966832
22.957019,-6.785409
22.996026,-6.683130
23.079555,-6.458158
23.151571,-6.239502
23.231084,-6.030822
23.240429,-6.009469
23.283907,-5.920834
23.337313,-5.813449
23.397086,-5.699747
23.501933,-5.494575
23.603528,-5.294364
23.642375,-5.225949
23.691284,-5.148305
23.698136,-5.138498
23.729803,-5.096406
23.788873,-5.014297
23.875745,-4.887991
23.987832,-4.736095
24.086295,-4.591657
24.173562,-4.454930
24.270257,-4.314364
24.402856,-4.112562
24.530369,-3.900134
24.651681,-3.690912
24.787725,-3.481169
24.793549,-3.472992
24.799335,-3.463943
24.839442,-3.393714
24.916912,-3.241164
24.936232,-3.197893
25.013500,-3.034185
25.104162,-2.817791
25.115003,-2.795153
25.125390,-2.775912
25.130640,-2.767242
25.137115,-2.757603
25.157151,-2.729431
25.223914,-2.634199
25.330449,-2.475515
25.462118,-2.272142
25.591231,-2.060358
25.731862,-1.853668
25.737880,-1.845682
25.843125,-1.691096
25.939191,-1.535657
26.044031,-1.378398
26.176771,-1.177231
26.181856,-1.168621
26.287783,-1.000754
26.357516,-0.898942
26.488249,-0.695342
26.607914,-0.495408
26.711806,-0.337867
26.804668,-0.210960
26.938515,-0.032240
27.068715,0.160359
27.078975,0.177278
27.149994,0.302256
27.256157,0.496162
27.358399,0.664399
27.468183,0.829490
27.598870,1.021577
27.730927,1.225845
27.864973,1.434314
27.998735,1.645041
28.122074,1.862498
28.242238,2.081334
28.247476,2.089853
28.253151,2.098125
28.271566,2.122914
28.292881,2.150030
28.313423,2.174783
28.342243,2.207887
28.486665,2.391318
28.633915,2.590780
28.771801,2.797826
28.906801,3.008106
29.052208,3.211469
29.207595,3.407313
29.372574,3.595148
29.378800,3.602974
29.391263,3.620358
29.541478,3.819396
