-0.290011,-0.000472
-0.219014,-0.003300
-0.027385,-0.005953
0.145351,-0.007895
0.360337,-0.010613
0.553716,-0.004988
0.674120,0.004022
0.812942,0.020140
1.016215,0.052990
1.217063,0.093485
1.410457,0.139185
1.595062,0.190135
1.758220,0.242798
1.876383,0.287155
1.946635,0.317442
2.071344,0.378574
2.192041,0.445279
2.335485,0.534108
2.425414,0.596208
2.463781,0.625627
2.530630,0.682363
2.638067,0.783199
2.691347,0.838456
2.760943,0.918249
2.799100,0.966681
2.829718,1.009814
2.855757,1.050681
2.898076,1.125038
2.942253,1.212562
2.964398,1.262489
2.991976,1.334075
3.037149,1.471402
3.060898,1.557897
3.086079,1.671545
3.097231,1.737256
3.106298,1.813641
3.109935,1.866907
3.111314,1.942444
3.108993,2.015571
3.104864,2.065986
3.094825,2.141817
3.079022,2.227883
3.068662,2.271813
3.050408,2.334938
3.020600,2.421545
3.006616,2.456408
2.983777,2.506018
2.938746,2.592221
2.916438,2.630174
2.895386,2.662210
2.845600,2.730301
2.808920,2.775536
2.784839,2.802373
2.732775,2.854869
2.668810,2.913222
2.640854,2.936274
2.597427,2.968581
2.507966,3.028438
2.454523,3.060450
2.406686,3.085956
2.310095,3.131435
2.208250,3.173306
2.157587,3.191234
2.091786,3.210881
2.035828,3.224586
1.960185,3.239155
1.887123,3.249472
1.815879,3.255936
1.711119,3.260205
1.607011,3.259243
1.539781,3.255263
1.448761,3.245297
1.412447,3.239472
1.359165,3.228172
1.281927,3.207710
1.248540,3.197054
1.196931,3.177694
1.099467,3.135472
1.060000,3.115978
1.016181,3.091542
0.928725,3.036881
0.882970,3.004997
0.843158,2.974193
0.776795,2.917331
0.730819,2.873768
0.690585,2.831644
0.635797,2.768232
0.578424,2.694700
0.542998,2.644302
0.493085,2.565181
0.465253,2.515753
0.440379,2.465916
0.402627,2.379767
0.375276,2.307760
0.358774,2.256781
0.340542,2.189086
0.319842,2.093457
0.305949,2.009116
0.295509,1.917346
0.288034,1.799814
0.286136,1.659704
0.289902,1.556128
0.300557,1.433020
0.314535,1.331098
0.329616,1.251080
0.354011,1.149753
0.390446,1.025972
0.403288,0.989234
0.421102,0.945430
0.440662,0.903475
0.471088,0.845917
0.509184,0.781819
0.570284,0.689823
0.614191,0.630388
0.671437,0.560497
0.725834,0.500472
0.790258,0.436158
0.844690,0.387000
0.920517,0.325110
0.965948,0.291668
1.056238,0.231924
1.118437,0.195100
1.218412,0.142473
1.272190,0.117513
1.293660,0.108825
1.341539,0.092181
1.398104,0.075637
1.420529,0.070279
1.443531,0.065985
1.489617,0.059747
1.519306,0.057231
1.689479,0.051350
1.703154,0.051561
1.715447,0.052367
1.940360,0.078450
